date,total_reported,accum_reported,total_recupered,accum_recupered,total_deceased,accum_deceased
01/03/2020,0,0,0,0,0,0
02/03/2020,0,0,0,0,0,0
03/03/2020,0,0,0,0,0,0
04/03/2020,0,0,0,0,0,0
05/03/2020,0,0,0,0,0,0
06/03/2020,1,1,1,1,0,0
07/03/2020,0,1,0,1,0,0
08/03/2020,0,1,0,1,0,0
09/03/2020,0,1,0,1,0,0
10/03/2020,0,1,0,1,0,0
11/03/2020,2,3,2,3,0,0
12/03/2020,2,5,2,5,0,0
13/03/2020,1,6,1,6,0,0
14/03/2020,10,16,10,16,0,0
15/03/2020,10,26,10,26,0,0
16/03/2020,6,32,6,32,0,0
17/03/2020,7,39,7,39,0,0
18/03/2020,5,44,5,44,0,0
19/03/2020,8,52,8,52,0,0
20/03/2020,27,79,25,77,2,2
21/03/2020,5,84,5,82,0,2
22/03/2020,4,88,3,85,1,3
23/03/2020,29,117,27,112,2,5
24/03/2020,41,158,39,151,2,7
25/03/2020,14,172,14,165,0,7
26/03/2020,7,179,6,171,1,8
27/03/2020,38,217,36,207,2,10
28/03/2020,38,255,35,242,3,13
29/03/2020,33,288,33,275,0,13
30/03/2020,55,343,52,327,3,16
31/03/2020,40,383,37,364,3,19
01/04/2020,81,464,71,435,10,29
02/04/2020,68,532,64,499,4,33
03/04/2020,44,576,40,539,4,37
04/04/2020,104,680,95,634,8,45
05/04/2020,30,710,25,659,5,50
06/04/2020,51,761,48,707,3,53
07/04/2020,84,845,79,786,4,57
08/04/2020,130,975,121,907,8,65
09/04/2020,36,1011,33,940,3,68
10/04/2020,88,1099,86,1026,2,70
11/04/2020,44,1143,39,1065,4,74
12/04/2020,19,1162,15,1080,3,77
13/04/2020,24,1186,21,1101,1,78
14/04/2020,36,1222,33,1134,3,81
15/04/2020,48,1270,39,1173,7,88
16/04/2020,43,1313,42,1215,1,89
17/04/2020,59,1372,59,1274,0,89
18/04/2020,86,1458,83,1357,2,91
19/04/2020,119,1577,118,1475,1,92
20/04/2020,79,1656,76,1551,2,94
21/04/2020,74,1730,73,1624,1,95
22/04/2020,84,1814,84,1708,0,95
23/04/2020,47,1861,41,1749,5,100
24/04/2020,179,2040,161,1910,5,105
25/04/2020,89,2129,85,1995,3,108
26/04/2020,92,2221,87,2082,3,111
27/04/2020,105,2326,100,2182,2,113
28/04/2020,64,2390,61,2243,3,116
29/04/2020,133,2523,122,2365,6,122
30/04/2020,89,2612,84,2449,4,126
01/05/2020,147,2759,133,2582,8,134
02/05/2020,71,2830,68,2650,2,136
03/05/2020,112,2942,106,2756,3,139
04/05/2020,127,3069,121,2877,3,142
05/05/2020,193,3262,171,3048,14,156
06/05/2020,200,3462,191,3239,4,160
07/05/2020,130,3592,123,3362,3,163
08/05/2020,226,3818,206,3568,10,173
09/05/2020,210,4028,194,3762,9,182
10/05/2020,127,4155,118,3880,1,183
11/05/2020,150,4305,146,4026,2,185
12/05/2020,258,4563,235,4261,7,192
13/05/2020,122,4685,114,4375,3,195
14/05/2020,209,4894,194,4569,3,198
15/05/2020,115,5009,107,4676,3,201
16/05/2020,277,5286,201,4877,6,207
17/05/2020,241,5527,167,5044,2,209
18/05/2020,197,5724,128,5172,2,211
19/05/2020,216,5940,149,5321,9,220
20/05/2020,253,6193,163,5484,4,224
21/05/2020,122,6315,74,5558,3,227
22/05/2020,280,6595,170,5728,6,233
23/05/2020,383,6978,186,5914,10,243
24/05/2020,237,7215,93,6007,6,249
25/05/2020,176,7391,62,6069,5,254
26/05/2020,357,7748,129,6198,5,259
27/05/2020,304,8052,77,6275,10,269
28/05/2020,490,8542,139,6414,8,277
29/05/2020,626,9168,166,6580,10,287
30/05/2020,477,9645,58,6638,14,301
31/05/2020,351,9996,63,6701,2,303
01/06/2020,383,10379,15,6716,8,311
02/06/2020,373,10752,11,6727,8,319
03/06/2020,505,11257,8,6735,8,327
04/06/2020,535,11792,0,6735,9,336
05/06/2020,403,12195,2,6737,2,338
06/06/2020,376,12571,3,6740,4,342
07/06/2020,315,12886,2,6742,5,347
08/06/2020,443,13329,0,6742,5,352
09/06/2020,380,13709,0,6742,5,357
10/06/2020,421,14130,0,6742,1,358
11/06/2020,407,14537,0,6742,2,360
12/06/2020,403,14940,0,6742,5,365
13/06/2020,518,15458,0,6742,0,365
